,batch,name,start_time,end_time,duration,duration_string,parent,isLeaf
19675,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:08:38,2022-04-18T19:10:09,90.0,1 min 30.0 sec,all_points,False
19676,2022-04-20_xf220341_xfrun_build9,datapoints,2022-04-18T19:08:38,2022-04-18T19:10:08,90.0,1 min 30.0 sec,run_bucket,False
19677,2022-04-20_xf220341_xfrun_build9,:load,2022-04-18T19:08:38,2022-04-18T19:09:39,61.0,1 min 1.0 sec,datapoints,True
19678,2022-04-20_xf220341_xfrun_build9,:points,2022-04-18T19:09:39,2022-04-18T19:09:39,0.0,,datapoints,True
19679,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:09:07,2022-04-18T19:10:37,89.0,1 min 29.0 sec,all_points,False
19680,2022-04-20_xf220341_xfrun_build9,datapoints,2022-04-18T19:09:07,2022-04-18T19:10:36,89.0,1 min 29.0 sec,run_bucket,False
19681,2022-04-20_xf220341_xfrun_build9,:load,2022-04-18T19:09:07,2022-04-18T19:10:07,60.0,1 min,datapoints,True
19682,2022-04-20_xf220341_xfrun_build9,:points,2022-04-18T19:10:07,2022-04-18T19:10:08,1.0,1.0 sec,datapoints,True
19683,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:10:09,2022-04-18T19:11:38,88.0,1 min 28.0 sec,all_points,False
19684,2022-04-20_xf220341_xfrun_build9,datapoints,2022-04-18T19:10:09,2022-04-18T19:11:37,88.0,1 min 28.0 sec,run_bucket,False
19685,2022-04-20_xf220341_xfrun_build9,:load,2022-04-18T19:10:09,2022-04-18T19:11:08,59.0,59.0 sec,datapoints,True
19686,2022-04-20_xf220341_xfrun_build9,:points,2022-04-18T19:11:08,2022-04-18T19:11:09,1.0,1.0 sec,datapoints,True
19687,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:11:38,2022-04-18T19:13:12,94.0,1 min 34.0 sec,all_points,False
19688,2022-04-20_xf220341_xfrun_build9,datapoints,2022-04-18T19:11:38,2022-04-18T19:13:12,94.0,1 min 34.0 sec,run_bucket,False
19689,2022-04-20_xf220341_xfrun_build9,:load,2022-04-18T19:11:38,2022-04-18T19:12:41,63.0,1 min 3.0 sec,datapoints,True
19690,2022-04-20_xf220341_xfrun_build9,:points,2022-04-18T19:12:41,2022-04-18T19:12:44,3.0,3.0 sec,datapoints,True
19691,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:10:37,2022-04-18T19:13:12,89.0,1 min 29.0 sec,all_points,False
19692,2022-04-20_xf220341_xfrun_build9,datapoints,2022-04-18T19:10:37,2022-04-18T19:12:06,89.0,1 min 29.0 sec,run_bucket,False
19693,2022-04-20_xf220341_xfrun_build9,:load,2022-04-18T19:10:37,2022-04-18T19:11:37,60.0,1 min,datapoints,True
19694,2022-04-20_xf220341_xfrun_build9,:points,2022-04-18T19:11:37,2022-04-18T19:11:38,1.0,1.0 sec,datapoints,True
19695,2022-04-20_xf220341_xfrun_build9,hasbio_lists,2022-04-18T19:13:12,2022-04-18T19:19:15,363.0,6 min 3.0 sec,postproc,True
19696,2022-04-20_xf220341_xfrun_build9,targets,2022-04-18T19:19:15,2022-04-19T01:22:45,21810.0,6 hr 3 min 30.0 sec,postproc,False
19697,2022-04-20_xf220341_xfrun_build9,:init,2022-04-18T19:19:15,2022-04-18T19:19:35,20.0,20.0 sec,targets,True
19698,2022-04-20_xf220341_xfrun_build9,:targets,2022-04-18T19:19:35,2022-04-18T19:21:13,98.0,1 min 38.0 sec,targets,True
19699,2022-04-20_xf220341_xfrun_build9,:phases,2022-04-18T19:21:13,2022-04-18T19:32:28,675.0,11 min 15.0 sec,targets,True
19700,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:40,2022-04-18T19:32:51,11.0,11.0 sec,targets,False
19701,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:40,2022-04-18T19:32:51,11.0,11.0 sec,run_bucket,True
19702,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:40,2022-04-18T19:32:52,11.0,11.0 sec,targets,False
19703,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:40,2022-04-18T19:32:51,11.0,11.0 sec,run_bucket,True
19704,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:40,2022-04-18T19:32:52,11.0,11.0 sec,targets,False
19705,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:40,2022-04-18T19:32:51,11.0,11.0 sec,run_bucket,True
19706,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:40,2022-04-18T19:32:52,11.0,11.0 sec,targets,False
19707,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:40,2022-04-18T19:32:51,11.0,11.0 sec,run_bucket,True
19708,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:40,2022-04-18T19:32:52,11.0,11.0 sec,targets,False
19709,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:40,2022-04-18T19:32:51,11.0,11.0 sec,run_bucket,True
19710,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:40,2022-04-18T19:32:52,11.0,11.0 sec,targets,False
19711,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:40,2022-04-18T19:32:51,11.0,11.0 sec,run_bucket,True
19712,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:40,2022-04-18T19:32:52,11.0,11.0 sec,targets,False
19713,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:40,2022-04-18T19:32:51,11.0,11.0 sec,run_bucket,True
19714,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:40,2022-04-18T19:32:52,11.0,11.0 sec,targets,False
19715,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:40,2022-04-18T19:32:51,11.0,11.0 sec,run_bucket,True
19716,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:52,2022-04-18T19:33:03,8.0,8.0 sec,targets,False
19717,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:52,2022-04-18T19:33:00,8.0,8.0 sec,run_bucket,True
19718,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:52,2022-04-18T19:33:03,10.0,10.0 sec,targets,False
19719,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:52,2022-04-18T19:33:03,10.0,10.0 sec,run_bucket,True
19720,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:52,2022-04-18T19:33:03,11.0,11.0 sec,targets,False
19721,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:52,2022-04-18T19:33:03,11.0,11.0 sec,run_bucket,True
19722,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:51,2022-04-18T19:33:03,9.0,9.0 sec,targets,False
19723,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:51,2022-04-18T19:33:00,9.0,9.0 sec,run_bucket,True
19724,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:52,2022-04-18T19:33:03,11.0,11.0 sec,targets,False
19725,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:52,2022-04-18T19:33:03,11.0,11.0 sec,run_bucket,True
19726,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:52,2022-04-18T19:33:03,11.0,11.0 sec,targets,False
19727,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:52,2022-04-18T19:33:03,11.0,11.0 sec,run_bucket,True
19728,2022-04-20_xf220341_xfrun_build9,run_bucket,2022-04-18T19:32:52,2022-04-18T19:33:03,11.0,11.0 sec,targets,False
19729,2022-04-20_xf220341_xfrun_build9,points,2022-04-18T19:32:52,2022-04-18T19:33:03,11.0,11.0 sec,run_bucket,True
19730,2022-04-20_xf220341_xfrun_build9,:points,2022-04-18T19:32:28,2022-04-18T19:33:03,35.0,35.0 sec,targets,True
19731,2022-04-20_xf220341_xfrun_build9,:ISSNs,2022-04-18T19:33:03,2022-04-18T19:33:03,0.0,,targets,True
19732,2022-04-20_xf220341_xfrun_build9,:flags,2022-04-18T19:33:03,2022-04-18T19:33:23,20.0,20.0 sec,targets,True
19733,2022-04-20_xf220341_xfrun_build9,:citations,2022-04-18T19:33:23,2022-04-18T20:19:13,2750.0,45 min 50.0 sec,targets,True
19734,2022-04-20_xf220341_xfrun_build9,:reactions,2022-04-18T20:19:13,2022-04-18T20:52:35,2002.0,33 min 22.0 sec,targets,True
19735,2022-04-20_xf220341_xfrun_build9,:substances,2022-04-18T20:52:35,2022-04-19T01:21:12,16117.0,4 hr 28 min 37.0 sec,targets,True
19736,2022-04-20_xf220341_xfrun_build9,merge_points,2022-04-19T01:22:45,2022-04-19T01:26:56,251.0,4 min 11.0 sec,postproc,True
19737,2022-04-20_xf220341_xfrun_build9,filter_points,2022-04-19T01:26:56,2022-04-19T02:45:53,4737.0,1 hr 18 min 57.0 sec,postproc,True
19738,2022-04-20_xf220341_xfrun_build9,maketaxo,2022-04-19T02:45:53,2022-04-19T03:14:49,1736.0,28 min 56.0 sec,postproc,True
19739,2022-04-20_xf220341_xfrun_build9,get_tar.sh,2022-04-19T03:14:49,2022-04-19T03:15:29,40.0,40.0 sec,postproc,True
19740,2022-04-20_xf220341_xfrun_build9,get_kws.sh,2022-04-19T03:15:29,2022-04-19T08:33:33,19084.0,5 hr 18 min 4.0 sec,postproc,True
19741,2022-04-20_xf220341_xfrun_build9,add_patent_sight,2022-04-19T08:33:33,2022-04-19T08:54:09,1236.0,20 min 36.0 sec,struc,True
19742,2022-04-23_xf220351_xfrun_build10,xfrun,2022-04-21T03:35:59,2022-04-22T05:45:51,94192.0,1 day 2 hr 9 min 52.0 sec,,False
19743,2022-04-23_xf220351_xfrun_build10,filter_autex_office,2022-04-21T03:35:59,2022-04-21T03:48:25,746.0,12 min 26.0 sec,xfrun,True
19744,2022-04-23_xf220351_xfrun_build10,capture,2022-04-21T03:48:25,2022-04-21T04:40:57,3152.0,52 min 32.0 sec,xfrun,True
19745,2022-04-23_xf220351_xfrun_build10,postproc,2022-04-21T04:40:57,2022-04-21T06:24:21,6204.0,1 hr 43 min 24.0 sec,xfrun,False
19746,2022-04-23_xf220351_xfrun_build10,mod_rxnfiles,2022-04-21T04:40:57,2022-04-21T04:41:14,17.0,17.0 sec,postproc,True
19747,2022-04-23_xf220351_xfrun_build10,post_citat,2022-04-21T04:41:14,2022-04-21T05:06:05,1491.0,24 min 51.0 sec,postproc,True
19748,2022-04-23_xf220351_xfrun_build10,post_facts,2022-04-21T05:06:05,2022-04-21T06:06:24,3619.0,1 hr 19.0 sec,postproc,True
19749,2022-04-23_xf220351_xfrun_build10,post_react,2022-04-21T06:06:24,2022-04-21T06:11:34,310.0,5 min 10.0 sec,postproc,True
19750,2022-04-23_xf220351_xfrun_build10,post_nrefs,2022-04-21T06:11:34,2022-04-21T06:24:21,767.0,12 min 47.0 sec,postproc,True
19751,2022-04-23_xf220351_xfrun_build10,struc,2022-04-21T06:24:21,2022-04-22T05:45:51,84090.0,23 hr 21 min 30.0 sec,xfrun,False
19752,2022-04-23_xf220351_xfrun_build10,sdf_filter,2022-04-21T06:24:21,2022-04-21T06:30:23,362.0,6 min 2.0 sec,struc,True
19753,2022-04-23_xf220351_xfrun_build10,sdf_split,2022-04-21T06:30:23,2022-04-21T06:31:37,74.0,1 min 14.0 sec,struc,True
19754,2022-04-23_xf220351_xfrun_build10,sdf_limit,2022-04-21T06:31:37,2022-04-21T06:42:54,677.0,11 min 17.0 sec,struc,True
19755,2022-04-23_xf220351_xfrun_build10,sdf_wrap,2022-04-21T06:42:54,2022-04-21T06:43:41,47.0,47.0 sec,struc,True
19756,2022-04-23_xf220351_xfrun_build10,sdf_prepare,2022-04-21T06:43:41,2022-04-21T06:43:43,2.0,2.0 sec,struc,True
19757,2022-04-23_xf220351_xfrun_build10,sdf_index,2022-04-21T06:43:43,2022-04-21T06:51:43,480.0,8 min,struc,True
19758,2022-04-23_xf220351_xfrun_build10,rsdf_filter,2022-04-21T06:51:43,2022-04-21T07:06:48,905.0,15 min 5.0 sec,struc,True
19759,2022-04-23_xf220351_xfrun_build10,rsdf_build,2022-04-21T07:06:48,2022-04-21T07:11:38,290.0,4 min 50.0 sec,struc,True
19760,2022-04-23_xf220351_xfrun_build10,rsdf_maps,2022-04-21T07:11:38,2022-04-21T08:57:18,6340.0,1 hr 45 min 40.0 sec,struc,True
19761,2022-04-23_xf220351_xfrun_build10,rsdf_repack,2022-04-21T08:57:18,2022-04-21T09:16:54,1176.0,19 min 36.0 sec,struc,True
19762,2022-04-23_xf220351_xfrun_build10,rsdf_index,2022-04-21T09:16:54,2022-04-21T09:30:12,798.0,13 min 18.0 sec,struc,True
19763,2022-04-23_xf220351_xfrun_build10,fct_mix,2022-04-21T09:30:12,2022-04-21T09:56:23,1571.0,26 min 11.0 sec,struc,True
19764,2022-04-23_xf220351_xfrun_build10,makefa,2022-04-21T09:56:23,2022-04-21T10:38:26,2523.0,42 min 3.0 sec,struc,True
19765,2022-04-23_xf220351_xfrun_build10,cit_mix,2022-04-21T10:38:26,2022-04-21T11:22:16,2630.0,43 min 50.0 sec,struc,True
19766,2022-04-23_xf220351_xfrun_build10,cit_refs,2022-04-21T11:22:16,2022-04-21T12:35:40,4404.0,1 hr 13 min 24.0 sec,struc,True
19767,2022-04-23_xf220351_xfrun_build10,cit_substit,2022-04-21T12:35:40,2022-04-21T13:53:53,4693.0,1 hr 18 min 13.0 sec,struc,True
19768,2022-04-23_xf220351_xfrun_build10,cit_satellites,2022-04-21T13:53:53,2022-04-21T14:00:39,406.0,6 min 46.0 sec,struc,True
19769,2022-04-23_xf220351_xfrun_build10,ranks,2022-04-21T14:00:39,2022-04-21T15:30:52,5413.0,1 hr 30 min 13.0 sec,struc,True
19770,2022-04-23_xf220351_xfrun_build10,postproc,2022-04-21T15:30:52,2022-04-22T05:27:37,50205.0,13 hr 56 min 45.0 sec,struc,False
19771,2022-04-23_xf220351_xfrun_build10,get_vocab.sh,2022-04-21T15:30:52,2022-04-21T16:08:39,2267.0,37 min 47.0 sec,postproc,True
19772,2022-04-23_xf220351_xfrun_build10,filter_targets,2022-04-21T16:08:39,2022-04-21T16:08:41,2.0,2.0 sec,postproc,True
19773,2022-04-23_xf220351_xfrun_build10,split_points,2022-04-21T16:08:41,2022-04-21T16:09:46,65.0,1 min 5.0 sec,postproc,True
19774,2022-04-23_xf220351_xfrun_build10,all_points,2022-04-21T16:09:46,2022-04-21T16:21:13,687.0,11 min 27.0 sec,postproc,False
19775,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:10:32,2022-04-21T16:12:02,90.0,1 min 30.0 sec,all_points,False
19776,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:10:32,2022-04-21T16:12:02,90.0,1 min 30.0 sec,run_bucket,False
19777,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:10:32,2022-04-21T16:11:33,61.0,1 min 1.0 sec,datapoints,True
19778,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:11:33,2022-04-21T16:11:34,1.0,1.0 sec,datapoints,True
19779,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:10:32,2022-04-21T16:12:04,92.0,1 min 32.0 sec,all_points,False
19780,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:10:32,2022-04-21T16:12:04,92.0,1 min 32.0 sec,run_bucket,False
19781,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:10:32,2022-04-21T16:11:35,63.0,1 min 3.0 sec,datapoints,True
19782,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:11:35,2022-04-21T16:11:36,1.0,1.0 sec,datapoints,True
19783,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:12:02,2022-04-21T16:13:33,90.0,1 min 30.0 sec,all_points,False
19784,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:12:02,2022-04-21T16:13:32,90.0,1 min 30.0 sec,run_bucket,False
19785,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:12:02,2022-04-21T16:13:04,62.0,1 min 2.0 sec,datapoints,True
19786,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:13:04,2022-04-21T16:13:04,0.0,,datapoints,True
19787,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:12:04,2022-04-21T16:13:38,94.0,1 min 34.0 sec,all_points,False
19788,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:12:04,2022-04-21T16:13:38,94.0,1 min 34.0 sec,run_bucket,False
19789,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:12:04,2022-04-21T16:13:08,64.0,1 min 4.0 sec,datapoints,True
19790,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:13:08,2022-04-21T16:13:08,0.0,,datapoints,True
19791,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:13:33,2022-04-21T16:15:04,91.0,1 min 31.0 sec,all_points,False
19792,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:13:33,2022-04-21T16:15:04,91.0,1 min 31.0 sec,run_bucket,False
19793,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:13:33,2022-04-21T16:14:35,62.0,1 min 2.0 sec,datapoints,True
19794,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:14:35,2022-04-21T16:14:36,1.0,1.0 sec,datapoints,True
19795,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:13:38,2022-04-21T16:15:09,90.0,1 min 30.0 sec,all_points,False
19796,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:13:38,2022-04-21T16:15:08,90.0,1 min 30.0 sec,run_bucket,False
19797,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:13:38,2022-04-21T16:14:39,61.0,1 min 1.0 sec,datapoints,True
19798,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:14:39,2022-04-21T16:14:39,0.0,,datapoints,True
19799,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:15:04,2022-04-21T16:16:36,91.0,1 min 31.0 sec,all_points,False
19800,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:15:05,2022-04-21T16:16:35,91.0,1 min 31.0 sec,run_bucket,False
19801,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:15:05,2022-04-21T16:16:06,61.0,1 min 1.0 sec,datapoints,True
19802,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:16:06,2022-04-21T16:16:07,1.0,1.0 sec,datapoints,True
19803,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:15:09,2022-04-21T16:16:39,89.0,1 min 29.0 sec,all_points,False
19804,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:15:09,2022-04-21T16:16:38,89.0,1 min 29.0 sec,run_bucket,False
19805,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:15:09,2022-04-21T16:16:10,61.0,1 min 1.0 sec,datapoints,True
19806,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:16:10,2022-04-21T16:16:10,0.0,,datapoints,True
19807,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:16:36,2022-04-21T16:18:06,89.0,1 min 29.0 sec,all_points,False
19808,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:16:36,2022-04-21T16:18:05,89.0,1 min 29.0 sec,run_bucket,False
19809,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:16:36,2022-04-21T16:17:37,61.0,1 min 1.0 sec,datapoints,True
19810,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:17:37,2022-04-21T16:17:37,0.0,,datapoints,True
19811,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:16:39,2022-04-21T16:18:10,90.0,1 min 30.0 sec,all_points,False
19812,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:16:39,2022-04-21T16:18:09,90.0,1 min 30.0 sec,run_bucket,False
19813,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:16:39,2022-04-21T16:17:40,61.0,1 min 1.0 sec,datapoints,True
19814,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:17:40,2022-04-21T16:17:41,1.0,1.0 sec,datapoints,True
19815,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:18:06,2022-04-21T16:19:38,91.0,1 min 31.0 sec,all_points,False
19816,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:18:06,2022-04-21T16:19:37,91.0,1 min 31.0 sec,run_bucket,False
19817,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:18:06,2022-04-21T16:19:08,62.0,1 min 2.0 sec,datapoints,True
19818,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:19:08,2022-04-21T16:19:09,1.0,1.0 sec,datapoints,True
19819,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:19:38,2022-04-21T16:21:13,95.0,1 min 35.0 sec,all_points,False
19820,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:19:38,2022-04-21T16:21:13,95.0,1 min 35.0 sec,run_bucket,False
19821,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:19:38,2022-04-21T16:20:41,63.0,1 min 3.0 sec,datapoints,True
19822,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:20:41,2022-04-21T16:20:45,4.0,4.0 sec,datapoints,True
19823,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:18:10,2022-04-21T16:21:13,92.0,1 min 32.0 sec,all_points,False
19824,2022-04-23_xf220351_xfrun_build10,datapoints,2022-04-21T16:18:10,2022-04-21T16:19:42,92.0,1 min 32.0 sec,run_bucket,False
19825,2022-04-23_xf220351_xfrun_build10,:load,2022-04-21T16:18:10,2022-04-21T16:19:12,62.0,1 min 2.0 sec,datapoints,True
19826,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:19:12,2022-04-21T16:19:14,2.0,2.0 sec,datapoints,True
19827,2022-04-23_xf220351_xfrun_build10,hasbio_lists,2022-04-21T16:21:13,2022-04-21T16:27:25,372.0,6 min 12.0 sec,postproc,True
19828,2022-04-23_xf220351_xfrun_build10,targets,2022-04-21T16:27:25,2022-04-21T22:32:03,21878.0,6 hr 4 min 38.0 sec,postproc,False
19829,2022-04-23_xf220351_xfrun_build10,:init,2022-04-21T16:27:25,2022-04-21T16:27:45,20.0,20.0 sec,targets,True
19830,2022-04-23_xf220351_xfrun_build10,:targets,2022-04-21T16:27:45,2022-04-21T16:29:23,98.0,1 min 38.0 sec,targets,True
19831,2022-04-23_xf220351_xfrun_build10,:phases,2022-04-21T16:29:23,2022-04-21T16:40:39,676.0,11 min 16.0 sec,targets,True
19832,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:40:50,2022-04-21T16:41:03,12.0,12.0 sec,targets,False
19833,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:40:50,2022-04-21T16:41:02,12.0,12.0 sec,run_bucket,True
19834,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:40:50,2022-04-21T16:41:03,12.0,12.0 sec,targets,False
19835,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:40:50,2022-04-21T16:41:02,12.0,12.0 sec,run_bucket,True
19836,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:40:50,2022-04-21T16:41:03,13.0,13.0 sec,targets,False
19837,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:40:50,2022-04-21T16:41:03,13.0,13.0 sec,run_bucket,True
19838,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:40:50,2022-04-21T16:41:03,12.0,12.0 sec,targets,False
19839,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:40:50,2022-04-21T16:41:02,12.0,12.0 sec,run_bucket,True
19840,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:40:51,2022-04-21T16:41:03,11.0,11.0 sec,targets,False
19841,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:40:51,2022-04-21T16:41:02,11.0,11.0 sec,run_bucket,True
19842,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:40:51,2022-04-21T16:41:03,11.0,11.0 sec,targets,False
19843,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:40:51,2022-04-21T16:41:02,11.0,11.0 sec,run_bucket,True
19844,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:40:50,2022-04-21T16:41:14,13.0,13.0 sec,targets,False
19845,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:40:50,2022-04-21T16:41:03,13.0,13.0 sec,run_bucket,True
19846,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:41:03,2022-04-21T16:41:14,9.0,9.0 sec,targets,False
19847,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:41:03,2022-04-21T16:41:12,9.0,9.0 sec,run_bucket,True
19848,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:41:03,2022-04-21T16:41:14,9.0,9.0 sec,targets,False
19849,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:41:03,2022-04-21T16:41:12,9.0,9.0 sec,run_bucket,True
19850,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:41:03,2022-04-21T16:41:14,9.0,9.0 sec,targets,False
19851,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:41:03,2022-04-21T16:41:12,9.0,9.0 sec,run_bucket,True
19852,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:41:03,2022-04-21T16:41:14,10.0,10.0 sec,targets,False
19853,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:41:03,2022-04-21T16:41:13,10.0,10.0 sec,run_bucket,True
19854,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:41:03,2022-04-21T16:41:14,11.0,11.0 sec,targets,False
19855,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:41:03,2022-04-21T16:41:14,11.0,11.0 sec,run_bucket,True
19856,2022-04-23_xf220351_xfrun_build10,run_bucket,2022-04-21T16:40:51,2022-04-21T16:41:14,13.0,13.0 sec,targets,False
19857,2022-04-23_xf220351_xfrun_build10,points,2022-04-21T16:40:51,2022-04-21T16:41:04,13.0,13.0 sec,run_bucket,True
19858,2022-04-23_xf220351_xfrun_build10,:points,2022-04-21T16:40:39,2022-04-21T16:41:14,35.0,35.0 sec,targets,True
19859,2022-04-23_xf220351_xfrun_build10,:ISSNs,2022-04-21T16:41:14,2022-04-21T16:41:14,0.0,,targets,True
19860,2022-04-23_xf220351_xfrun_build10,:flags,2022-04-21T16:41:14,2022-04-21T16:41:32,18.0,18.0 sec,targets,True
19861,2022-04-23_xf220351_xfrun_build10,:citations,2022-04-21T16:41:32,2022-04-21T17:29:22,2870.0,47 min 50.0 sec,targets,True
19862,2022-04-23_xf220351_xfrun_build10,:reactions,2022-04-21T17:29:22,2022-04-21T18:02:44,2002.0,33 min 22.0 sec,targets,True
19863,2022-04-23_xf220351_xfrun_build10,:substances,2022-04-21T18:02:44,2022-04-21T22:30:32,16068.0,4 hr 27 min 48.0 sec,targets,True
19864,2022-04-23_xf220351_xfrun_build10,merge_points,2022-04-21T22:32:03,2022-04-21T22:36:12,249.0,4 min 9.0 sec,postproc,True
